Word,Word Lemma,Word Stem,Negative,Positive,Warmth Direction,Ability Direction
ACCEPTABLE,ACCEPTABLE,ACCEPT,0,0,0.0,0.0
ACCEPTABLENESS,ACCEPTABLENESS,ACCEPT,0,0,0.0,0.0
ACCEPTABLENESSES,ACCEPTABLENESS,ACCEPT,0,0,0.0,0.0
ACCEPTABLY,ACCEPTABLY,ACCEPT,0,0,0.0,0.0
ACCEPTANCE,ACCEPTANCE,ACCEPT,0,0,0.0,0.0
ACCEPTANCES,ACCEPTANCE,ACCEPT,0,0,0.0,0.0
ACCEPTATION,ACCEPTATION,ACCEPT,0,0,0.0,0.0
ACCEPTATIONS,ACCEPTATION,ACCEPT,0,0,0.0,0.0
ACCEPTED,ACCEPTED,ACCEPT,0,0,0.0,0.0
ACCEPTING,ACCEPT,ACCEPT,0,0,0.0,0.0
ACCEPTOR,ACCEPTOR,ACCEPTOR,0,0,0.0,0.0
ACCEPTS,ACCEPTS,ACCEPT,0,0,0.0,0.0
ACCESS,ACCESS,ACCESS,0,0,0.0,0.0
ACCESSED,ACCESS,ACCESS,0,0,0.0,0.0
ACCESSES,ACCESS,ACCESS,0,0,0.0,0.0
ACCESSIBILITIES,ACCESSIBILITY,ACCESS,0,0,0.0,0.0
ACCESSIBILITY,ACCESSIBILITY,ACCESS,0,0,1.0,0.0
ACCESSIBLE,ACCESSIBLE,ACCESS,0,0,0.0,0.0
ACCESSIBLY,ACCESSIBLY,ACCESS,0,0,0.0,0.0
ACCESSING,ACCESS,ACCESS,0,0,0.0,0.0
ACCESSION,ACCESSION,ACCESS,0,0,0.0,0.0
ACCESSIONS,ACCESSION,ACCESS,0,0,0.0,0.0
ACCESSORIES,ACCESSORY,ACCESSORI,0,0,0.0,0.0
ACCESSORIZE,ACCESSORIZE,ACCESSOR,0,0,0.0,0.0
ACCESSORY,ACCESSORY,ACCESSORI,0,0,1.0,0.0
ACCESSWAYS,ACCESSWAYS,ACCESSWAY,0,0,0.0,0.0
ACCIDENT,ACCIDENT,ACCID,1,0,0.0,0.0
ACCIDENTAL,ACCIDENTAL,ACCIDENT,1,0,0.0,0.0
ACCIDENTALLY,ACCIDENTALLY,ACCIDENT,1,0,0.0,0.0
ACCIDENTALS,ACCIDENTAL,ACCIDENT,0,0,0.0,0.0
ACCIDENTS,ACCIDENT,ACCID,1,0,0.0,0.0
ACCLAIM,ACCLAIM,ACCLAIM,0,0,0.0,0.0
ACCLAIMED,ACCLAIM,ACCLAIM,0,1,0.0,0.0
ACCLAIMING,ACCLAIM,ACCLAIM,0,0,0.0,0.0
ACCLAIMS,ACCLAIM,ACCLAIM,0,0,0.0,0.0
ACCLAMATION,ACCLAMATION,ACCLAM,0,0,0.0,0.0
ACCLAMATIONS,ACCLAMATION,ACCLAM,0,0,0.0,0.0
ACCLIMATE,ACCLIMATE,ACCLIM,0,0,0.0,0.0
ACCLIMATED,ACCLIMATE,ACCLIM,0,0,0.0,0.0
ACCLIMATES,ACCLIMATES,ACCLIM,0,0,0.0,0.0
ACCLIMATING,ACCLIMATE,ACCLIM,0,0,0.0,0.0
ACCLIMATION,ACCLIMATION,ACCLIM,0,0,0.0,0.0
ACCLIMATIONS,ACCLIMATION,ACCLIM,0,0,0.0,0.0
ACCLIMATIZATION,ACCLIMATIZATION,ACCLIMAT,0,0,0.0,0.0
ACCLIMATIZATIONS,ACCLIMATIZATION,ACCLIMAT,0,0,0.0,0.0
ACCLIMATIZE,ACCLIMATIZE,ACCLIMAT,0,0,0.0,0.0
ACCLIMATIZED,ACCLIMATIZE,ACCLIMAT,0,0,0.0,0.0
ACCLIMATIZES,ACCLIMATIZES,ACCLIMAT,0,0,0.0,0.0
ACCLIMATIZING,ACCLIMATIZE,ACCLIMAT,0,0,0.0,0.0
ACCLIVITIES,ACCLIVITY,ACCLIV,0,0,0.0,0.0
ACCLIVITY,ACCLIVITY,ACCLIV,0,0,0.0,0.0
ACCOLADE,ACCOLADE,ACCOLAD,0,0,0.0,0.0
ACCOLADES,ACCOLADE,ACCOLAD,0,0,0.0,0.0
ACCOMMODATE,ACCOMMODATE,ACCOMMOD,0,0,1.0,0.0
ACCOMMODATED,ACCOMMODATE,ACCOMMOD,0,0,0.0,0.0
ACCOMMODATES,ACCOMMODATES,ACCOMMOD,0,0,0.0,0.0
ACCOMMODATING,ACCOMMODATE,ACCOMMOD,0,0,1.0,0.0
ACCOMMODATINGLY,ACCOMMODATINGLY,ACCOMMODATINGLI,0,0,0.0,0.0
ACCOMMODATION,ACCOMMODATION,ACCOMMOD,0,0,0.0,0.0
ACCOMMODATIONS,ACCOMMODATION,ACCOMMOD,0,0,0.0,0.0
ACCOMMODATIVE,ACCOMMODATIVE,ACCOMMOD,0,0,1.0,0.0
ACCOMPANIED,ACCOMPANY,ACCOMPANI,0,0,0.0,0.0
ACCOMPANIES,ACCOMPANIES,ACCOMPANI,0,0,0.0,0.0
ACCOMPANIMENT,ACCOMPANIMENT,ACCOMPANI,0,0,0.0,0.0
ACCOMPANIMENTS,ACCOMPANIMENT,ACCOMPANI,0,0,0.0,0.0
ACCOMPANIST,ACCOMPANIST,ACCOMPANIST,0,0,0.0,0.0
ACCOMPANISTS,ACCOMPANIST,ACCOMPANIST,0,0,0.0,0.0
ACCOMPANY,ACCOMPANY,ACCOMPANI,0,0,0.0,0.0
ACCOMPANYING,ACCOMPANY,ACCOMPANI,0,0,0.0,0.0
ACCOMPLICE,ACCOMPLICE,ACCOMPLIC,0,0,0.0,0.0
ACCOMPLICES,ACCOMPLICE,ACCOMPLIC,0,0,0.0,0.0
ACCOMPLISH,ACCOMPLISH,ACCOMPLISH,0,1,0.0,0.0
ACCOMPLISHED,ACCOMPLISH,ACCOMPLISH,0,1,0.0,1.0
ACCOMPLISHES,ACCOMPLISHES,ACCOMPLISH,0,1,0.0,0.0
ACCOMPLISHING,ACCOMPLISH,ACCOMPLISH,0,1,0.0,0.0
ACCOMPLISHMENT,ACCOMPLISHMENT,ACCOMPLISH,0,1,0.0,1.0
ACCOMPLISHMENTS,ACCOMPLISHMENT,ACCOMPLISH,0,1,0.0,0.0
ACCORD,ACCORD,ACCORD,0,0,0.0,0.0
ACCORDANCE,ACCORDANCE,ACCORD,0,0,0.0,0.0
ACCORDANCES,ACCORDANCE,ACCORD,0,0,0.0,0.0
ACCORDANT,ACCORDANT,ACCORD,0,0,0.0,0.0
ACCORDED,ACCORD,ACCORD,0,0,0.0,0.0
ACCORDING,ACCORD,ACCORD,0,0,0.0,0.0
ACCORDINGLY,ACCORDINGLY,ACCORDINGLI,0,0,0.0,0.0
ACCORDION,ACCORDION,ACCORDION,0,0,0.0,0.0
ACCORDIONIST,ACCORDIONIST,ACCORDIONIST,0,0,0.0,0.0
ACCORDIONISTS,ACCORDIONIST,ACCORDIONIST,0,0,0.0,0.0
ACCORDIONS,ACCORDION,ACCORDION,0,0,0.0,0.0
ACCORDS,ACCORD,ACCORD,0,0,0.0,0.0
ACCOST,ACCOST,ACCOST,0,0,0.0,0.0
ACCOSTED,ACCOST,ACCOST,0,0,0.0,0.0
ACCOSTING,ACCOST,ACCOST,0,0,0.0,0.0
ACCOSTS,ACCOSTS,ACCOST,0,0,0.0,0.0
ACCOUNT,ACCOUNT,ACCOUNT,0,0,0.0,0.0
ACCOUNTABILITIES,ACCOUNTABILITY,ACCOUNT,0,0,0.0,0.0
ACCOUNTABILITY,ACCOUNTABILITY,ACCOUNT,0,0,0.0,0.0
ACCOUNTABLE,ACCOUNTABLE,ACCOUNT,0,0,0.0,0.0
ACCOUNTANCIES,ACCOUNTANCY,ACCOUNT,0,0,0.0,0.0
ACCOUNTANCY,ACCOUNTANCY,ACCOUNT,0,0,0.0,0.0
ACCOUNTANT,ACCOUNTANT,ACCOUNT,0,0,0.0,0.0
ACCOUNTANTS,ACCOUNTANT,ACCOUNT,0,0,0.0,0.0
ACCOUNTED,ACCOUNT,ACCOUNT,0,0,0.0,0.0
ACCOUNTHOLDER,ACCOUNTHOLDER,ACCOUNTHOLD,0,0,0.0,0.0
ACCOUNTHOLDERS,ACCOUNTHOLDERS,ACCOUNTHOLD,0,0,0.0,0.0
ACCOUNTING,ACCOUNTING,ACCOUNT,0,0,0.0,0.0
ACCOUNTINGS,ACCOUNTING,ACCOUNT,0,0,0.0,0.0
ACCOUNTS,ACCOUNT,ACCOUNT,0,0,0.0,0.0
ACCOUTER,ACCOUTER,ACCOUT,0,0,0.0,0.0
ACCOUTERED,ACCOUTER,ACCOUT,0,0,0.0,0.0
ACCOUTERING,ACCOUTER,ACCOUT,0,0,0.0,0.0
ACCOUTERMENTS,ACCOUTERMENT,ACCOUTER,0,0,0.0,0.0
ACCOUTERS,ACCOUTERS,ACCOUT,0,0,0.0,0.0
ACCOUTRE,ACCOUTRE,ACCOUTR,0,0,0.0,0.0
ACCOUTRED,ACCOUTRE,ACCOUTR,0,0,0.0,0.0
ACCOUTREMENTS,ACCOUTREMENT,ACCOUTR,0,0,0.0,0.0
ACCOUTRES,ACCOUTRES,ACCOUTR,0,0,0.0,0.0
ACCOUTRING,ACCOUTRE,ACCOUTR,0,0,0.0,0.0
ACCREDIT,ACCREDIT,ACCREDIT,0,0,0.0,0.0
ACCREDITATION,ACCREDITATION,ACCREDIT,0,0,0.0,0.0
ACCREDITATIONS,ACCREDITATION,ACCREDIT,0,0,0.0,0.0
ACCREDITED,ACCREDIT,ACCREDIT,0,0,0.0,0.0
ACCREDITING,ACCREDIT,ACCREDIT,0,0,0.0,0.0
ACCREDITOR,ACCREDITOR,ACCREDITOR,0,0,0.0,0.0
ACCREDITORS,ACCREDITORS,ACCREDITOR,0,0,0.0,0.0
ACCREDITS,ACCREDITS,ACCREDIT,0,0,0.0,0.0
ACCRETABLE,ACCRETABLE,ACCRET,0,0,0.0,0.0
ACCRETE,ACCRETE,ACCRET,0,0,0.0,0.0
ACCRETED,ACCRETE,ACCRET,0,0,0.0,0.0
ACCRETES,ACCRETES,ACCRET,0,0,0.0,0.0
ACCRETING,ACCRETE,ACCRET,0,0,0.0,0.0
ACCRETION,ACCRETION,ACCRET,0,0,0.0,0.0
ACCRETIONARY,ACCRETIONARY,ACCRETIONARI,0,0,0.0,0.0
ACCRETIONS,ACCRETION,ACCRET,0,0,0.0,0.0
ACCRETIVE,ACCRETIVE,ACCRET,0,0,0.0,0.0
ACCRETIVELY,ACCRETIVELY,ACCRET,0,0,0.0,0.0
ACCRETIVENESS,ACCRETIVENESS,ACCRET,0,0,0.0,0.0
ACCRUABLE,ACCRUABLE,ACCRUABL,0,0,0.0,0.0
ACCRUAL,ACCRUAL,ACCRUAL,0,0,0.0,0.0
ACCRUALS,ACCRUAL,ACCRUAL,0,0,0.0,0.0
ACCRUE,ACCRUE,ACCRU,0,0,0.0,0.0
ACCRUED,ACCRUE,ACCRU,0,0,0.0,0.0
ACCRUES,ACCRUES,ACCRU,0,0,0.0,0.0
ACCRUING,ACCRUE,ACCRU,0,0,0.0,0.0
ACCULTURATE,ACCULTURATE,ACCULTUR,0,0,0.0,0.0
ACCULTURATED,ACCULTURATE,ACCULTUR,0,0,0.0,0.0
ACCULTURATES,ACCULTURATES,ACCULTUR,0,0,0.0,0.0
ACCULTURATING,ACCULTURATE,ACCULTUR,0,0,0.0,0.0
ACCULTURATION,ACCULTURATION,ACCULTUR,0,0,0.0,0.0
ACCULTURATIONS,ACCULTURATION,ACCULTUR,0,0,0.0,0.0
ACCUMULATE,ACCUMULATE,ACCUMUL,0,0,0.0,0.0
ACCUMULATED,ACCUMULATE,ACCUMUL,0,0,0.0,0.0
ACCUMULATES,ACCUMULATES,ACCUMUL,0,0,0.0,0.0
ACCUMULATING,ACCUMULATE,ACCUMUL,0,0,0.0,0.0
ACCUMULATION,ACCUMULATION,ACCUMUL,0,0,0.0,0.0
ACCUMULATIONS,ACCUMULATION,ACCUMUL,0,0,0.0,0.0
ACCUMULATIVE,ACCUMULATIVE,ACCUMUL,0,0,0.0,0.0
ACCUMULATOR,ACCUMULATOR,ACCUMUL,0,0,0.0,0.0
ACCUMULATORS,ACCUMULATOR,ACCUMUL,0,0,0.0,0.0
ACCURACIES,ACCURACY,ACCURACI,0,0,0.0,0.0
ACCURACY,ACCURACY,ACCURACI,0,0,0.0,0.0
ACCURATE,ACCURATE,ACCUR,0,0,0.0,1.0
ACCURATELY,ACCURATELY,ACCUR,0,0,0.0,0.0
ACCURATENESS,ACCURATENESS,ACCUR,0,0,0.0,0.0
ACCURATENESSES,ACCURATENESSES,ACCUR,0,0,0.0,0.0
ACCURSED,ACCURSE,ACCURS,0,0,0.0,0.0
ACCURSEDNESS,ACCURSEDNESS,ACCURSED,0,0,0.0,0.0
ACCURSEDNESSES,ACCURSEDNESSES,ACCURSED,0,0,0.0,0.0
ACCURST,ACCURST,ACCURST,0,0,0.0,0.0
ACCUSATION,ACCUSATION,ACCUS,1,0,0.0,0.0
ACCUSATIONS,ACCUSATION,ACCUS,1,0,0.0,0.0
ACCUSATIVE,ACCUSATIVE,ACCUS,0,0,0.0,0.0
ACCUSATIVES,ACCUSATIVE,ACCUS,0,0,0.0,0.0
ACCUSATORY,ACCUSATORY,ACCUSATORI,0,0,0.0,0.0
ACCUSE,ACCUSE,ACCUS,1,0,0.0,0.0
ACCUSED,ACCUSE,ACCUS,1,0,0.0,0.0
ACCUSER,ACCUSER,ACCUS,0,0,0.0,0.0
ACCUSERS,ACCUSER,ACCUS,0,0,0.0,0.0
ACCUSES,ACCUSES,ACCUS,1,0,0.0,0.0
ACCUSING,ACCUSE,ACCUS,1,0,0.0,0.0
ACCUSINGLY,ACCUSINGLY,ACCUSINGLI,0,0,0.0,0.0
ACCUSTOM,ACCUSTOM,ACCUSTOM,0,0,0.0,0.0
ACCUSTOMED,ACCUSTOM,ACCUSTOM,0,0,0.0,0.0
ACCUSTOMING,ACCUSTOM,ACCUSTOM,0,0,0.0,0.0
ACCUSTOMS,ACCUSTOMS,ACCUSTOM,0,0,0.0,0.0
ACE,ACE,ACE,0,0,0.0,1.0
ACED,ACE,ACE,0,0,0.0,0.0
ACERBATE,ACERBATE,ACERB,0,0,0.0,0.0
ACERBATED,ACERBATE,ACERB,0,0,0.0,0.0
ACERBATES,ACERBATES,ACERB,0,0,0.0,0.0
ACERBATING,ACERBATE,ACERB,0,0,0.0,0.0
ACERBIC,ACERBIC,ACERB,0,0,-1.0,0.0
ACERBICALLY,ACERBICALLY,ACERB,0,0,0.0,0.0
ACERBITIES,ACERBITY,ACERB,0,0,0.0,0.0
ACERBITY,ACERBITY,ACERB,0,0,0.0,0.0
ACES,ACE,ACE,0,0,0.0,0.0
ACETAMINOPHEN,ACETAMINOPHEN,ACETAMINOPHEN,0,0,0.0,0.0
ACETAMINOPHENS,ACETAMINOPHEN,ACETAMINOPHEN,0,0,0.0,0.0
ACETATE,ACETATE,ACET,0,0,0.0,0.0
ACETATES,ACETATE,ACET,0,0,0.0,0.0
ACETIC,ACETIC,ACET,0,0,0.0,0.0
ACETONE,ACETONE,ACETON,0,0,0.0,0.0
ACETONES,ACETONE,ACETON,0,0,0.0,0.0
ACETONIC,ACETONIC,ACETON,0,0,0.0,0.0
ACETYLENE,ACETYLENE,ACETYLEN,0,0,0.0,0.0
ACETYLENES,ACETYLENE,ACETYLEN,0,0,0.0,0.0
ACHE,ACHE,ACH,0,0,0.0,0.0
ACHED,ACHE,ACH,0,0,0.0,0.0
ACHENE,ACHENE,ACHEN,0,0,0.0,0.0
ACHENES,ACHENE,ACHEN,0,0,0.0,0.0
ACHES,ACHE,ACH,0,0,0.0,0.0
ACHIER,ACHIER,ACHIER,0,0,0.0,0.0
ACHIEST,ACHIEST,ACHIEST,0,0,0.0,0.0
ACHIEVABILITY,ACHIEVABILITY,ACHIEV,0,0,0.0,0.0
ACHIEVABLE,ACHIEVABLE,ACHIEV,0,0,0.0,0.0
ACHIEVE,ACHIEVE,ACHIEV,0,1,0.0,0.0
ACHIEVEABLE,ACHIEVEABLE,ACHIEV,0,0,0.0,0.0
ACHIEVED,ACHIEVE,ACHIEV,0,1,0.0,0.0
ACHIEVEMENT,ACHIEVEMENT,ACHIEV,0,1,0.0,0.0
ACHIEVEMENTS,ACHIEVEMENT,ACHIEV,0,1,0.0,0.0
ACHIEVER,ACHIEVER,ACHIEV,0,0,0.0,1.0
ACHIEVERS,ACHIEVER,ACHIEV,0,0,0.0,0.0
ACHIEVES,ACHIEVES,ACHIEV,0,1,0.0,0.0
ACHIEVING,ACHIEVE,ACHIEV,0,1,0.0,0.0
ACHING,ACHE,ACH,0,0,0.0,0.0
ACHOO,ACHOO,ACHOO,0,0,0.0,0.0
ACHOOS,ACHOOS,ACHOO,0,0,0.0,0.0
ACHROMATIC,ACHROMATIC,ACHROMAT,0,0,0.0,0.0
ACHY,ACHY,ACHI,0,0,0.0,0.0
ACID,ACID,ACID,0,0,-1.0,0.0
ACIDIC,ACIDIC,ACID,0,0,0.0,0.0
ACIDIFIED,ACIDIFY,ACIDIFI,0,0,0.0,0.0
ACIDIFIES,ACIDIFIES,ACIDIFI,0,0,0.0,0.0
ACIDIFY,ACIDIFY,ACIDIFI,0,0,0.0,0.0
ACIDIFYING,ACIDIFY,ACIDIFI,0,0,0.0,0.0
ACIDITIES,ACIDITY,ACID,0,0,0.0,0.0
ACIDITY,ACIDITY,ACID,0,0,0.0,0.0
ACIDLY,ACIDLY,ACIDLI,0,0,0.0,0.0
ACIDOSES,ACIDOSES,ACIDOS,0,0,0.0,0.0
ACIDOSIS,ACIDOSIS,ACIDOSI,0,0,0.0,0.0
ACIDS,ACID,ACID,0,0,0.0,0.0
ACIDULOUS,ACIDULOUS,ACIDUL,0,0,0.0,0.0
ACING,ACE,ACE,0,0,0.0,0.0
ACKNOWLEDGE,ACKNOWLEDGE,ACKNOWLEDG,0,0,0.0,0.0
ACKNOWLEDGED,ACKNOWLEDGE,ACKNOWLEDG,0,0,0.0,0.0
ACKNOWLEDGEMENT,ACKNOWLEDGEMENT,ACKNOWLEDG,0,0,0.0,0.0
ACKNOWLEDGEMENTS,ACKNOWLEDGEMENT,ACKNOWLEDG,0,0,0.0,0.0
ACKNOWLEDGES,ACKNOWLEDGES,ACKNOWLEDG,0,0,0.0,0.0
ACKNOWLEDGING,ACKNOWLEDGE,ACKNOWLEDG,0,0,0.0,0.0
ACKNOWLEDGMENT,ACKNOWLEDGMENT,ACKNOWLEDG,0,0,0.0,0.0
ACKNOWLEDGMENTS,ACKNOWLEDGMENT,ACKNOWLEDG,0,0,0.0,0.0
ACME,ACME,ACM,0,0,0.0,0.0
ACMES,ACME,ACM,0,0,0.0,0.0
ACNE,ACNE,ACN,0,0,0.0,0.0
ACNES,ACNE,ACN,0,0,0.0,0.0
ACOLYTE,ACOLYTE,ACOLYT,0,0,0.0,0.0
ACOLYTES,ACOLYTE,ACOLYT,0,0,0.0,0.0
ACONITE,ACONITE,ACONIT,0,0,0.0,0.0
ACONITES,ACONITE,ACONIT,0,0,0.0,0.0
ACORN,ACORN,ACORN,0,0,0.0,0.0
ACORNS,ACORN,ACORN,0,0,0.0,0.0
ACOUSTIC,ACOUSTIC,ACOUST,0,0,0.0,0.0
ACOUSTICAL,ACOUSTICAL,ACOUST,0,0,0.0,0.0
ACOUSTICALLY,ACOUSTICALLY,ACOUST,0,0,0.0,0.0
ACOUSTICS,ACOUSTIC,ACOUST,0,0,0.0,0.0
ACQUAINT,ACQUAINT,ACQUAINT,0,0,0.0,0.0
ACQUAINTANCE,ACQUAINTANCE,ACQUAINT,0,0,0.0,0.0
ACQUAINTANCES,ACQUAINTANCE,ACQUAINT,0,0,0.0,0.0
ACQUAINTANCESHIP,ACQUAINTANCESHIP,ACQUAINTANCESHIP,0,0,0.0,0.0
ACQUAINTANCESHIPS,ACQUAINTANCESHIP,ACQUAINTANCESHIP,0,0,0.0,0.0
ACQUAINTED,ACQUAINT,ACQUAINT,0,0,0.0,0.0
ACQUAINTING,ACQUAINT,ACQUAINT,0,0,0.0,0.0
ACQUAINTS,ACQUAINTS,ACQUAINT,0,0,0.0,0.0
ACQUIESCE,ACQUIESCE,ACQUIESC,1,0,0.0,0.0
ACQUIESCED,ACQUIESCE,ACQUIESC,1,0,0.0,0.0
ACQUIESCENCE,ACQUIESCENCE,ACQUIESC,0,0,0.0,0.0
ACQUIESCENCES,ACQUIESCENCE,ACQUIESC,0,0,0.0,0.0
ACQUIESCENT,ACQUIESCENT,ACQUIESC,0,0,0.0,0.0
ACQUIESCENTLY,ACQUIESCENTLY,ACQUIESC,0,0,0.0,0.0
ACQUIESCES,ACQUIESCES,ACQUIESC,1,0,0.0,0.0
ACQUIESCING,ACQUIESCE,ACQUIESC,1,0,0.0,0.0
ACQUIRABLE,ACQUIRABLE,ACQUIR,0,0,0.0,0.0
ACQUIRE,ACQUIRE,ACQUIR,0,0,0.0,1.0
ACQUIRED,ACQUIRE,ACQUIR,0,0,0.0,0.0
ACQUIREE,ACQUIREE,ACQUIRE,0,0,0.0,0.0
ACQUIREES,ACQUIREES,ACQUIRE,0,0,0.0,0.0
ACQUIREMENT,ACQUIREMENT,ACQUIR,0,0,0.0,1.0
ACQUIREMENTS,ACQUIREMENT,ACQUIR,0,0,0.0,0.0
ACQUIRER,ACQUIRER,ACQUIR,0,0,0.0,0.0
ACQUIRERS,ACQUIRER,ACQUIR,0,0,0.0,0.0
ACQUIRES,ACQUIRES,ACQUIR,0,0,0.0,0.0
ACQUIRING,ACQUIRE,ACQUIR,0,0,0.0,0.0
ACQUIROR,ACQUIROR,ACQUIROR,0,0,0.0,0.0
ACQUIRORS,ACQUIRORS,ACQUIROR,0,0,0.0,0.0
ACQUISITION,ACQUISITION,ACQUISIT,0,0,0.0,1.0
ACQUISITIONAL,ACQUISITIONAL,ACQUISIT,0,0,0.0,0.0
ACQUISITIONS,ACQUISITION,ACQUISIT,0,0,0.0,0.0
ACQUISITIVE,ACQUISITIVE,ACQUISIT,0,0,0.0,0.0
ACQUISITIVELY,ACQUISITIVELY,ACQUISIT,0,0,0.0,0.0
ACQUISITIVENESS,ACQUISITIVENESS,ACQUISIT,0,0,0.0,0.0
ACQUISITIVENESSES,ACQUISITIVENESS,ACQUISIT,0,0,0.0,0.0
ACQUIT,ACQUIT,ACQUIT,1,0,0.0,0.0
ACQUITS,ACQUITS,ACQUIT,1,0,0.0,0.0
ACQUITTAL,ACQUITTAL,ACQUITT,1,0,0.0,0.0
ACQUITTALS,ACQUITTAL,ACQUITT,1,0,0.0,0.0
ACQUITTANCE,ACQUITTANCE,ACQUITT,0,0,0.0,0.0
ACQUITTANCES,ACQUITTANCE,ACQUITT,0,0,0.0,0.0
ACQUITTED,ACQUIT,ACQUIT,1,0,0.0,0.0
ACQUITTING,ACQUIT,ACQUIT,1,0,0.0,0.0
ACRE,ACRE,ACR,0,0,0.0,0.0
ACREAGE,ACREAGE,ACREAG,0,0,0.0,0.0
ACREAGES,ACREAGE,ACREAG,0,0,0.0,0.0
ACRES,ACRE,ACR,0,0,0.0,0.0
ACRID,ACRID,ACRID,0,0,-1.0,0.0
ACRIDER,ACRIDER,ACRID,0,0,0.0,0.0
ACRIDEST,ACRIDEST,ACRIDEST,0,0,0.0,0.0
ACRIDITIES,ACRIDITY,ACRID,0,0,0.0,0.0
ACRIDITY,ACRIDITY,ACRID,0,0,0.0,0.0
ACRIDLY,ACRIDLY,ACRIDLI,0,0,0.0,0.0
ACRIDNESS,ACRIDNESS,ACRID,0,0,0.0,0.0
ACRIDNESSES,ACRIDNESS,ACRID,0,0,0.0,0.0
ACRIMONIES,ACRIMONY,ACRIMONI,0,0,0.0,0.0
ACRIMONIOUS,ACRIMONIOUS,ACRIMONI,0,0,0.0,0.0
ACRIMONIOUSLY,ACRIMONIOUSLY,ACRIMONI,0,0,0.0,0.0
ACRIMONIOUSNESS,ACRIMONIOUSNESS,ACRIMONI,0,0,0.0,0.0
ACRIMONIOUSNESSES,ACRIMONIOUSNESSES,ACRIMONI,0,0,0.0,0.0
ACRIMONY,ACRIMONY,ACRIMONI,0,0,0.0,0.0
ACROBAT,ACROBAT,ACROBAT,0,0,0.0,0.0
ACROBATIC,ACROBATIC,ACROBAT,0,0,0.0,0.0
ACROBATICALLY,ACROBATICALLY,ACROBAT,0,0,0.0,0.0
ACROBATICS,ACROBATICS,ACROBAT,0,0,0.0,0.0
ACROBATS,ACROBAT,ACROBAT,0,0,0.0,0.0
ACRONYM,ACRONYM,ACRONYM,0,0,0.0,0.0
ACRONYMS,ACRONYM,ACRONYM,0,0,0.0,0.0
ACROPHOBIA,ACROPHOBIA,ACROPHOBIA,0,0,0.0,0.0
ACROPHOBIAS,ACROPHOBIA,ACROPHOBIA,0,0,0.0,0.0
ACROPOLIS,ACROPOLIS,ACROPOLI,0,0,0.0,0.0
ACROPOLISES,ACROPOLIS,ACROPOLI,0,0,0.0,0.0
ACROSS,ACROSS,ACROSS,0,0,0.0,0.0
ACROSTIC,ACROSTIC,ACROST,0,0,0.0,0.0
ACROSTICS,ACROSTIC,ACROST,0,0,0.0,0.0
ACRYLIC,ACRYLIC,ACRYL,0,0,0.0,0.0
ACRYLICS,ACRYLIC,ACRYL,0,0,0.0,0.0
ACT,ACT,ACT,0,0,0.0,0.0
ACTED,ACT,ACT,0,0,0.0,0.0
ACTING,ACT,ACT,0,0,0.0,0.0
ACTINGS,ACTING,ACT,0,0,0.0,0.0
ACTINIUM,ACTINIUM,ACTINIUM,0,0,0.0,0.0
ACTINIUMS,ACTINIUM,ACTINIUM,0,0,0.0,0.0
ACTION,ACTION,ACTION,0,0,0.0,0.0
ACTIONABLE,ACTIONABLE,ACTION,0,0,0.0,0.0
ACTIONED,ACTION,ACTION,0,0,0.0,0.0
ACTIONS,ACTION,ACTION,0,0,0.0,0.0
ACTIVATE,ACTIVATE,ACTIV,0,0,0.0,0.0
ACTIVATED,ACTIVATE,ACTIV,0,0,0.0,0.0
ACTIVATES,ACTIVATES,ACTIV,0,0,0.0,0.0
ACTIVATING,ACTIVATE,ACTIV,0,0,0.0,0.0
ACTIVATION,ACTIVATION,ACTIV,0,0,0.0,0.0
ACTIVATIONS,ACTIVATION,ACTIV,0,0,0.0,0.0
ACTIVATOR,ACTIVATOR,ACTIV,0,0,0.0,0.0
ACTIVATORS,ACTIVATOR,ACTIV,0,0,0.0,0.0
ACTIVE,ACTIVE,ACTIV,0,0,0.0,1.0
ACTIVELY,ACTIVELY,ACTIV,0,0,0.0,1.0
ACTIVENESS,ACTIVENESS,ACTIV,0,0,0.0,0.0
ACTIVENESSES,ACTIVENESS,ACTIV,0,0,0.0,0.0
ACTIVES,ACTIVE,ACTIV,0,0,0.0,1.0
ACTIVEWEAR,ACTIVEWEAR,ACTIVEWEAR,0,0,0.0,0.0
ACTIVISM,ACTIVISM,ACTIV,0,0,0.0,0.0
ACTIVISMS,ACTIVISM,ACTIV,0,0,0.0,0.0
ACTIVIST,ACTIVIST,ACTIVIST,0,0,0.0,0.0
ACTIVISTS,ACTIVIST,ACTIVIST,0,0,0.0,0.0
ACTIVITIES,ACTIVITY,ACTIV,0,0,0.0,0.0
ACTIVITY,ACTIVITY,ACTIV,0,0,0.0,0.0
ACTOR,ACTOR,ACTOR,0,0,0.0,0.0
ACTORS,ACTOR,ACTOR,0,0,0.0,0.0
ACTRESS,ACTRESS,ACTRESS,0,0,0.0,0.0
ACTRESSES,ACTRESS,ACTRESS,0,0,0.0,0.0
ACTS,ACT,ACT,0,0,0.0,0.0
ACTUAL,ACTUAL,ACTUAL,0,0,0.0,0.0
ACTUALITIES,ACTUALITY,ACTUAL,0,0,0.0,0.0
ACTUALITY,ACTUALITY,ACTUAL,0,0,0.0,0.0
ACTUALIZATION,ACTUALIZATION,ACTUAL,0,0,0.0,0.0
